# w_matsubara          00_re         00_im          01_re         01_im          02_re         02_im          03_re         03_im          05_re         05_im          06_re         06_im          07_re         07_im          0a_re         0a_im          0b_re         0b_im          0f_re         0f_im          11_re         11_im          12_re         12_im          14_re         14_im          15_re         15_im          16_re         16_im          17_re         17_im          19_re         19_im          1a_re         1a_im          1b_re         1b_im          1d_re         1d_im          1e_re         1e_im          55_re         55_im          56_re         56_im          5a_re         5a_im
 3.028495e+01   7.422410e-03 -7.660852e-02  -6.834623e-04  1.318750e-02   2.226238e-05 -2.969616e-03  -2.970259e-05 -1.476346e-05  -1.198727e-04  3.976135e-03  -2.284651e-05  8.743329e-07  -1.267901e-05 -3.198564e-06  -1.568931e-09 -6.597832e-10  -3.119600e-09 -1.721155e-09   2.458166e-09  7.586602e-10   4.415952e-03 -4.101093e-02  -1.440764e-03  1.968705e-02  -1.623255e-04  3.973620e-03   7.665194e-04 -6.490894e-03  -5.998557e-05  1.988815e-03  -2.300488e-05  1.162928e-06   7.711226e-06  3.645696e-06   3.350848e-09  2.425640e-09  -3.990407e-08  1.232784e-07  -2.583260e-07  4.925300e-07   7.052870e-10  8.341664e-10   3.230531e-04 -2.591873e-03   4.143816e-05  1.020839e-05   1.030324e-09  5.070600e-10  
 3.053628e+01   7.303096e-03 -7.599367e-02  -6.721495e-04  1.307933e-02   2.192228e-05 -2.945200e-03  -2.926304e-05 -1.440983e-05  -1.178096e-04  3.943213e-03  -2.245662e-05  8.581618e-07  -1.247785e-05 -3.120521e-06  -1.520152e-09 -6.333938e-10  -3.025199e-09 -1.652605e-09   2.379990e-09  7.280495e-10   4.344960e-03 -4.068282e-02  -1.417299e-03  1.952704e-02  -1.595675e-04  3.940759e-03   7.542429e-04 -6.439259e-03  -5.895217e-05  1.972335e-03  -2.260994e-05  1.140246e-06   7.600287e-06  3.560112e-06   3.255624e-09  2.331472e-09  -3.860927e-08  1.203654e-07  -2.502656e-07  4.817189e-07   6.885620e-10  8.027309e-10   3.178884e-04 -2.571325e-03   4.079251e-05  9.965274e-06   9.986843e-10  4.866616e-10  
 3.078761e+01   7.186618e-03 -7.538848e-02  -6.611158e-04  1.297293e-02   2.158976e-05 -2.921182e-03  -2.883273e-05 -1.406734e-05  -1.157997e-04  3.910832e-03  -2.207670e-05  8.423154e-07  -1.228139e-05 -3.044991e-06  -1.473233e-09 -6.082584e-10  -2.934270e-09 -1.587294e-09   2.304881e-09  6.989080e-10   4.275656e-03 -4.035985e-02  -1.394401e-03  1.936960e-02  -1.568797e-04  3.908438e-03   7.422567e-04 -6.388425e-03  -5.794550e-05  1.956126e-03  -2.222515e-05  1.118078e-06   7.491581e-06  3.477157e-06   3.163613e-09  2.241625e-09  -3.736648e-08  1.175425e-07  -2.425144e-07  4.712105e-07   6.722352e-10  7.726861e-10   3.128455e-04 -2.551095e-03   4.016157e-05  9.729770e-06   9.682208e-10  4.672387e-10  
 3.103894e+01   7.072888e-03 -7.479275e-02  -6.503521e-04  1.286823e-02   2.126460e-05 -2.897553e-03  -2.841141e-05 -1.373555e-05  -1.138412e-04  3.878979e-03  -2.170640e-05  8.267896e-07  -1.208946e-05 -2.971875e-06  -1.428092e-09 -5.843079e-10  -2.846664e-09 -1.525045e-09   2.232696e-09  6.711541e-10   4.207987e-03 -4.004190e-02  -1.372052e-03  1.921466e-02  -1.542597e-04  3.876643e-03   7.305520e-04 -6.338374e-03  -5.696463e-05  1.940182e-03  -2.185018e-05  1.096413e-06   7.385055e-06  3.396733e-06   3.074692e-09  2.155871e-09  -3.617322e-08  1.148061e-07  -2.350586e-07  4.609947e-07   6.563016e-10  7.439618e-10   3.079208e-04 -2.531175e-03   3.954490e-05  9.501580e-06   9.388939e-10  4.487347e-10  
 3.129026e+01   6.961820e-03 -7.420625e-02  -6.398495e-04  1.276521e-02   2.094660e-05 -2.874303e-03  -2.799884e-05 -1.341407e-05  -1.119324e-04  3.847642e-03  -2.134539e-05  8.115799e-07  -1.190195e-05 -2.901077e-06  -1.384648e-09 -5.614780e-10  -2.762241e-09 -1.465695e-09   2.163302e-09  6.447116e-10   4.141902e-03 -3.972885e-02  -1.350236e-03  1.906216e-02  -1.517052e-04  3.845362e-03   7.191200e-04 -6.289089e-03  -5.600868e-05  1.924497e-03  -2.148469e-05  1.075240e-06   7.280656e-06  3.318744e-06   2.988746e-09  2.073995e-09  -3.502714e-08  1.121530e-07  -2.278849e-07  4.510619e-07   6.407554e-10  7.164919e-10   3.031105e-04 -2.511558e-03   3.894209e-05  9.280424e-06   9.106528e-10  4.311036e-10  
 3.154159e+01   6.853333e-03 -7.362876e-02  -6.295998e-04  1.266382e-02   2.063555e-05 -2.851424e-03  -2.759482e-05 -1.310248e-05  -1.100717e-04  3.816807e-03  -2.099338e-05  7.966817e-07  -1.171870e-05 -2.832507e-06  -1.342827e-09 -5.397081e-10  -2.680865e-09 -1.409085e-09   2.096570e-09  6.195085e-10   4.077353e-03 -3.942059e-02  -1.328934e-03  1.891205e-02  -1.492142e-04  3.814581e-03   7.079523e-04 -6.240552e-03  -5.507681e-05  1.909063e-03  -2.112836e-05  1.054548e-06   7.178331e-06  3.243101e-06   2.905662e-09  1.995796e-09  -3.392603e-08  1.095801e-07  -2.209806e-07  4.414028e-07   6.255907e-10  6.902138e-10   2.984112e-04 -2.492237e-03   3.835273e-05  9.066035e-06   8.834508e-10  4.142939e-10  
 3.179292e+01   6.747347e-03 -7.306010e-02  -6.195948e-04  1.256402e-02   2.033124e-05 -2.828905e-03  -2.719910e-05 -1.280042e-05  -1.082574e-04  3.786464e-03  -2.065006e-05  7.820903e-07  -1.153961e-05 -2.766077e-06  -1.302557e-09 -5.189413e-10  -2.602409e-09 -1.355072e-09   2.032379e-09  5.954779e-10   4.014292e-03 -3.911701e-02  -1.308131e-03  1.876427e-02  -1.467844e-04  3.784290e-03   6.970410e-04 -6.192747e-03  -5.416822e-05  1.893876e-03  -2.078089e-05  1.034327e-06   7.078031e-06  3.169716e-06   2.825334e-09  1.921085e-09  -3.286778e-08  1.070845e-07  -2.143337e-07  4.320083e-07   6.108012e-10  6.650687e-10   2.938196e-04 -2.473206e-03   3.777642e-05  8.858157e-06   8.572308e-10  3.982585e-10  
 3.204425e+01   6.643787e-03 -7.250005e-02  -6.098268e-04  1.246578e-02   2.003349e-05 -2.806740e-03  -2.681149e-05 -1.250752e-05  -1.064880e-04  3.756600e-03  -2.031515e-05  7.678008e-07  -1.136454e-05 -2.701705e-06  -1.263771e-09 -4.991244e-10  -2.526750e-09 -1.303516e-09   1.970615e-09  5.725565e-10   3.952675e-03 -3.881802e-02  -1.287813e-03  1.861877e-02  -1.444138e-04  3.754477e-03   6.863783e-04 -6.145657e-03  -5.328213e-05  1.878928e-03  -2.044199e-05  1.014567e-06   6.979707e-06  3.098507e-06   2.747658e-09  1.849681e-09  -3.185042e-08  1.046633e-07  -2.079330e-07  4.228700e-07   5.963801e-10  6.410008e-10   2.893323e-04 -2.454459e-03   3.721280e-05  8.656547e-06   8.319656e-10  3.829668e-10  
 3.229557e+01   6.542580e-03 -7.194842e-02  -6.002883e-04  1.236907e-02   1.974212e-05 -2.784919e-03  -2.643177e-05 -1.222344e-05  -1.047620e-04  3.727203e-03  -1.998837e-05  7.538081e-07  -1.119338e-05 -2.639312e-06  -1.226404e-09 -4.802068e-10  -2.453773e-09 -1.254290e-09   1.911169e-09  5.506852e-10   3.892457e-03 -3.852351e-02  -1.267962e-03  1.847550e-02  -1.421007e-04  3.725130e-03   6.759567e-04 -6.099267e-03  -5.241781e-05  1.864216e-03  -2.011137e-05  9.952572e-07   6.883310e-06  3.029394e-06   2.672535e-09  1.781418e-09  -3.087207e-08  1.023138e-07  -2.017677e-07  4.139794e-07   5.823205e-10  6.179572e-10   2.849463e-04 -2.435989e-03   3.666150e-05  8.460972e-06   8.076191e-10  3.683673e-10  
 3.254690e+01   6.443654e-03 -7.140504e-02  -5.909724e-04  1.227384e-02   1.945694e-05 -2.763435e-03  -2.605974e-05 -1.194786e-05  -1.030779e-04  3.698265e-03  -1.966947e-05  7.401071e-07  -1.102602e-05 -2.578823e-06  -1.190395e-09 -4.621416e-10  -2.383366e-09 -1.207272e-09   1.853937e-09  5.298082e-10   3.833597e-03 -3.823337e-02  -1.248567e-03  1.833440e-02  -1.398430e-04  3.696239e-03   6.657692e-04 -6.053562e-03  -5.157453e-05  1.849732e-03  -1.978877e-05  9.763868e-07   6.788795e-06  2.962303e-06   2.599870e-09  1.716136e-09  -2.993095e-08  1.000334e-07  -1.958275e-07  4.053286e-07   5.686154e-10  5.958884e-10   2.806586e-04 -2.417790e-03   3.612217e-05  8.271208e-06   7.841283e-10  3.544320e-10  
 3.279823e+01   6.346944e-03 -7.086972e-02  -5.818719e-04  1.218006e-02   1.917779e-05 -2.742281e-03  -2.569520e-05 -1.168046e-05  -1.014345e-04  3.669772e-03  -1.935819e-05  7.266924e-07  -1.086233e-05 -2.520165e-06  -1.155685e-09 -4.448843e-10  -2.315424e-09 -1.162346e-09   1.798823e-09  5.098733e-10   3.776055e-03 -3.794752e-02  -1.229612e-03  1.819543e-02  -1.376391e-04  3.667793e-03   6.558087e-04 -6.008527e-03  -5.075162e-05  1.835472e-03  -1.947393e-05  9.579459e-07   6.696117e-06  2.897159e-06   2.529572e-09  1.653685e-09  -2.902537e-08  9.781959e-08  -1.901028e-07  3.969098e-07   5.552574e-10  5.747471e-10   2.764662e-04 -2.399856e-03   3.559448e-05  8.087044e-06   7.614849e-10  3.411238e-10  
 3.304955e+01   6.252382e-03 -7.034227e-02  -5.729805e-04  1.208770e-02   1.890449e-05 -2.721447e-03  -2.533798e-05 -1.142095e-05  -9.983042e-05  3.641716e-03  -1.905428e-05  7.135590e-07  -1.070223e-05 -2.463270e-06  -1.122221e-09 -4.283932e-10  -2.249846e-09 -1.119407e-09   1.745733e-09  4.908312e-10   3.719792e-03 -3.766586e-02  -1.211084e-03  1.805853e-02  -1.354872e-04  3.639782e-03   6.460686e-04 -5.964147e-03  -4.994843e-05  1.821430e-03  -1.916659e-05  9.399245e-07   6.605230e-06  2.833894e-06   2.461553e-09  1.593924e-09  -2.815374e-08  9.566998e-08  -1.845842e-07  3.887157e-07   5.422393e-10  5.544887e-10   2.723664e-04 -2.382183e-03   3.507808e-05  7.908275e-06   7.396352e-10  3.284079e-10  
 3.330088e+01   6.159907e-03 -6.982254e-02  -5.642916e-04  1.199672e-02   1.863690e-05 -2.700928e-03  -2.498787e-05 -1.116902e-05  -9.826442e-05  3.614086e-03  -1.875753e-05  7.007014e-07  -1.054560e-05 -2.408073e-06  -1.089948e-09 -4.126291e-10  -2.186537e-09 -1.078352e-09   1.694578e-09  4.726357e-10   3.664771e-03 -3.738830e-02  -1.192972e-03  1.792368e-02  -1.333857e-04  3.612196e-03   6.365425e-04 -5.920408e-03  -4.916432e-05  1.807602e-03  -1.886653e-05  9.223127e-07   6.516093e-06  2.772441e-06   2.395729e-09  1.536720e-09  -2.731455e-08  9.358229e-08  -1.792630e-07  3.807390e-07   5.295536e-10  5.350712e-10   2.683565e-04 -2.364764e-03   3.457268e-05  7.734706e-06   7.185610e-10  3.162559e-10  
 3.355221e+01   6.069458e-03 -6.931036e-02  -5.557992e-04  1.190711e-02   1.837485e-05 -2.680716e-03  -2.464471e-05 -1.092442e-05  -9.673529e-05  3.586873e-03  -1.846769e-05  6.881143e-07  -1.039235e-05 -2.354510e-06  -1.058816e-09 -3.975547e-10  -2.125403e-09 -1.039085e-09   1.645276e-09  4.552433e-10   3.610955e-03 -3.711475e-02  -1.175262e-03  1.779080e-02  -1.313331e-04  3.585025e-03   6.272243e-04 -5.877298e-03  -4.839869e-05  1.793983e-03  -1.857352e-05  9.051007e-07   6.428664e-06  2.712737e-06   2.332019e-09  1.481946e-09  -2.650636e-08  9.155434e-08  -1.741308e-07  3.729728e-07   5.171929e-10  5.164546e-10   2.644339e-04 -2.347593e-03   3.407796e-05  7.566151e-06   6.982137e-10  3.046391e-10  
 3.380354e+01   5.980976e-03 -6.880555e-02  -5.474974e-04  1.181882e-02   1.811819e-05 -2.660804e-03  -2.430832e-05 -1.068687e-05  -9.524187e-05  3.560068e-03  -1.818457e-05  6.757924e-07  -1.024238e-05 -2.302522e-06  -1.028779e-09 -3.831354e-10  -2.066359e-09 -1.001518e-09   1.597747e-09  4.386128e-10   3.558309e-03 -3.684514e-02  -1.157942e-03  1.765988e-02  -1.293278e-04  3.558260e-03   6.181079e-04 -5.834801e-03  -4.765097e-05  1.780568e-03  -1.828733e-05  8.882790e-07   6.342902e-06  2.654719e-06   2.270346e-09  1.429485e-09  -2.572780e-08  8.958403e-08  -1.691798e-07  3.654105e-07   5.051497e-10  4.986013e-10   2.605962e-04 -2.330667e-03   3.359363e-05  7.402430e-06   6.785638e-10  2.935288e-10  
 3.405486e+01   5.894405e-03 -6.830798e-02  -5.393806e-04  1.173183e-02   1.786678e-05 -2.641185e-03  -2.397852e-05 -1.045613e-05  -9.378307e-05  3.533660e-03  -1.790795e-05  6.637304e-07  -1.009560e-05 -2.252051e-06  -9.997910e-10 -3.693380e-10  -2.009319e-09 -9.655645e-10   1.551915e-09  4.227057e-10   3.506801e-03 -3.657936e-02  -1.141002e-03  1.753086e-02  -1.273684e-04  3.531893e-03   6.091877e-04 -5.792907e-03  -4.692059e-05  1.767352e-03  -1.800775e-05  8.718382e-07   6.258767e-06  2.598330e-06   2.210635e-09  1.379224e-09  -2.497760e-08  8.766935e-08  -1.644023e-07  3.580457e-07   4.934165e-10  4.814751e-10   2.568408e-04 -2.313979e-03   3.311941e-05  7.243373e-06   6.595995e-10  2.829001e-10  
 3.430619e+01   5.809691e-03 -6.781748e-02  -5.314432e-04  1.164610e-02   1.762048e-05 -2.621854e-03  -2.365517e-05 -1.023196e-05  -9.235780e-05  3.507642e-03  -1.763763e-05  6.519230e-07  -9.951918e-06 -2.203043e-06  -9.718081e-10 -3.561315e-10  -1.954206e-09 -9.311450e-10   1.507708e-09  4.074856e-10   3.456397e-03 -3.631735e-02  -1.124430e-03  1.740370e-02  -1.254535e-04  3.505913e-03   6.004580e-04 -5.751602e-03  -4.620702e-05  1.754332e-03  -1.773458e-05  8.557689e-07   6.176221e-06  2.543513e-06   2.152815e-09  1.331055e-09  -2.425450e-08  8.580836e-08  -1.597911e-07  3.508721e-07   4.819860e-10  4.650424e-10   2.531655e-04 -2.297525e-03   3.265502e-05  7.088816e-06   6.412910e-10  2.727280e-10  
 3.455752e+01   5.726781e-03 -6.733390e-02  -5.236801e-04  1.156162e-02   1.737916e-05 -2.602804e-03  -2.333809e-05 -1.001412e-05  -9.096505e-05  3.482005e-03  -1.737343e-05  6.403649e-07  -9.811254e-06 -2.155445e-06  -9.447895e-10 -3.434867e-10  -1.900942e-09 -8.981837e-10   1.465058e-09  3.929180e-10   3.407067e-03 -3.605903e-02  -1.108217e-03  1.727836e-02  -1.235817e-04  3.480314e-03   5.919135e-04 -5.710874e-03  -4.550975e-05  1.741502e-03  -1.746763e-05  8.400623e-07   6.095228e-06  2.490214e-06   2.096817e-09  1.284880e-09  -2.355737e-08  8.399922e-08  -1.553394e-07  3.438838e-07   4.708508e-10  4.492708e-10   2.495680e-04 -2.281299e-03   3.220019e-05  6.938602e-06   6.236091e-10  2.629911e-10  
 3.480885e+01   5.645624e-03 -6.685711e-02  -5.160861e-04  1.147835e-02   1.714268e-05 -2.584029e-03  -2.302714e-05 -9.802387e-06  -8.960383e-05  3.456741e-03  -1.711516e-05  6.290510e-07  -9.673522e-06 -2.109206e-06  -9.186960e-10 -3.313761e-10  -1.849454e-09 -8.666093e-10   1.423900e-09  3.789707e-10   3.358780e-03 -3.580431e-02  -1.092350e-03  1.715480e-02  -1.217517e-04  3.455086e-03   5.835490e-04 -5.670711e-03  -4.482828e-05  1.728859e-03  -1.720670e-05  8.247094e-07   6.015749e-06  2.438381e-06   2.042576e-09  1.240603e-09  -2.288507e-08  8.224015e-08  -1.510407e-07  3.370751e-07   4.600036e-10  4.341301e-10   2.460462e-04 -2.265298e-03   3.175467e-05  6.792579e-06   6.065259e-10  2.536684e-10  
 3.506017e+01   5.566172e-03 -6.638695e-02  -5.086563e-04  1.139628e-02   1.691091e-05 -2.565522e-03  -2.272216e-05 -9.596560e-06  -8.827319e-05  3.431841e-03  -1.686264e-05  6.179760e-07  -9.538643e-06 -2.064279e-06  -8.934900e-10 -3.197735e-10  -1.799674e-09 -8.363544e-10   1.384172e-09  3.656129e-10   3.311508e-03 -3.555313e-02  -1.076822e-03  1.703300e-02  -1.199624e-04  3.430221e-03   5.753595e-04 -5.631101e-03  -4.416213e-05  1.716398e-03  -1.695162e-05  8.097015e-07   5.937751e-06  2.387966e-06   1.990028e-09  1.198134e-09  -2.223656e-08  8.052945e-08  -1.468887e-07  3.304404e-07   4.494372e-10  4.195912e-10   2.425979e-04 -2.249517e-03   3.131821e-05  6.650604e-06   5.900075e-10  2.447394e-10  
 3.531150e+01   5.488378e-03 -6.592331e-02  -5.013862e-04  1.131536e-02   1.668374e-05 -2.547279e-03  -2.242301e-05 -9.396431e-06  -8.697222e-05  3.407297e-03  -1.661571e-05  6.071349e-07  -9.406539e-06 -2.020618e-06  -8.691360e-10 -3.086542e-10  -1.751535e-09 -8.073552e-10   1.345814e-09  3.528159e-10   3.265222e-03 -3.530541e-02  -1.061621e-03  1.691290e-02  -1.182125e-04  3.405712e-03   5.673403e-04 -5.592034e-03  -4.351084e-05  1.704116e-03  -1.670221e-05  7.950301e-07   5.861197e-06  2.338920e-06   1.939112e-09  1.157388e-09  -2.161084e-08  7.886548e-08  -1.428775e-07  3.239743e-07   4.391445e-10  4.056268e-10   2.392212e-04 -2.233951e-03   3.089057e-05  6.512538e-06   5.740451e-10  2.361840e-10  
 3.556283e+01   5.412196e-03 -6.546603e-02  -4.942710e-04  1.123559e-02   1.646104e-05 -2.529294e-03  -2.212954e-05 -9.201805e-06  -8.570002e-05  3.383103e-03  -1.637419e-05  5.965225e-07  -9.277135e-06 -1.978178e-06  -8.456000e-10 -2.979950e-10  -1.704973e-09 -7.795515e-10   1.308771e-09  3.405525e-10   3.219895e-03 -3.506108e-02  -1.046740e-03  1.679447e-02  -1.165008e-04  3.381551e-03   5.594866e-04 -5.553499e-03  -4.287398e-05  1.692009e-03  -1.645830e-05  7.806870e-07   5.786056e-06  2.291197e-06   1.889771e-09  1.118285e-09  -2.100696e-08  7.724668e-08  -1.390014e-07  3.176717e-07   4.291185e-10  3.922109e-10   2.359141e-04 -2.218595e-03   3.047152e-05  6.378248e-06   5.586123e-10  2.279830e-10  
 3.581416e+01   5.337581e-03 -6.501500e-02  -4.873065e-04  1.115692e-02   1.624270e-05 -2.511560e-03  -2.184162e-05 -9.012495e-06  -8.445577e-05  3.359250e-03  -1.613793e-05  5.861340e-07  -9.150359e-06 -1.936917e-06  -8.228494e-10 -2.877740e-10  -1.659928e-09 -7.528864e-10   1.272990e-09  3.287967e-10   3.175501e-03 -3.482008e-02  -1.032169e-03  1.667768e-02  -1.148263e-04  3.357731e-03   5.517940e-04 -5.515484e-03  -4.225112e-05  1.680073e-03  -1.621974e-05  7.666641e-07   5.712293e-06  2.244753e-06   1.841947e-09  1.080748e-09  -2.042401e-08  7.567153e-08  -1.352551e-07  3.115276e-07   4.193523e-10  3.793188e-10   2.326746e-04 -2.203447e-03   3.006082e-05  6.247607e-06   5.436767e-10  2.201220e-10  
 3.606548e+01   5.264492e-03 -6.457008e-02  -4.804884e-04  1.107936e-02   1.602861e-05 -2.494074e-03  -2.155912e-05 -8.828321e-06  -8.323864e-05  3.335732e-03  -1.590679e-05  5.759643e-07  -9.026141e-06 -1.896794e-06  -8.008532e-10 -2.779699e-10  -1.616342e-09 -7.273059e-10   1.238419e-09  3.175244e-10   3.132014e-03 -3.458233e-02  -1.017899e-03  1.656250e-02  -1.131878e-04  3.334245e-03   5.442581e-04 -5.477981e-03  -4.164184e-05  1.668304e-03  -1.598637e-05  7.529533e-07   5.639878e-06  2.199547e-06   1.795588e-09  1.044705e-09  -1.986112e-08  7.413858e-08  -1.316334e-07  3.055372e-07   4.098391e-10  3.669268e-10   2.295011e-04 -2.188501e-03   2.965827e-05  6.120491e-06   5.292564e-10  2.125828e-10  
 3.631681e+01   5.192887e-03 -6.413116e-02  -4.738126e-04  1.100286e-02   1.581865e-05 -2.476829e-03  -2.128190e-05 -8.649111e-06  -8.204784e-05  3.312542e-03  -1.568060e-05  5.660087e-07  -8.904413e-06 -1.857770e-06  -7.795819e-10 -2.685635e-10  -1.574159e-09 -7.027590e-10   1.205009e-09  3.067125e-10   3.089411e-03 -3.434778e-02  -1.003923e-03  1.644890e-02  -1.115844e-04  3.311085e-03   5.368747e-04 -5.440977e-03  -4.104576e-05  1.656700e-03  -1.575803e-05  7.395469e-07   5.568779e-06  2.155537e-06   1.750640e-09  1.010087e-09  -1.931747e-08  7.264645e-08  -1.281315e-07  2.996959e-07   4.005722e-10  3.550130e-10   2.263916e-04 -2.173754e-03   2.926365e-05  5.996784e-06   5.152851e-10  2.053521e-10  
 3.656814e+01   5.122727e-03 -6.369811e-02  -4.672752e-04  1.092741e-02   1.561274e-05 -2.459821e-03  -2.100984e-05 -8.474700e-06  -8.088261e-05  3.289672e-03  -1.545924e-05  5.562624e-07  -8.785110e-06 -1.819809e-06  -7.590072e-10 -2.595358e-10  -1.533327e-09 -6.791975e-10   1.172715e-09  2.963391e-10   3.047667e-03 -3.411635e-02  -9.902324e-04  1.633683e-02  -1.100150e-04  3.288245e-03   5.296397e-04 -5.404464e-03  -4.046249e-05  1.645256e-03  -1.553458e-05  7.264375e-07   5.498966e-06  2.112684e-06   1.707056e-09  9.768299e-10  -1.879228e-08  7.119380e-08  -1.247445e-07  2.939991e-07   3.915452e-10  3.435559e-10   2.233446e-04 -2.159202e-03   2.887676e-05  5.876372e-06   5.017789e-10  1.984137e-10  
 3.681947e+01   5.053972e-03 -6.327082e-02  -4.608724e-04  1.085298e-02   1.541076e-05 -2.443045e-03  -2.074282e-05 -8.304929e-06  -7.974223e-05  3.267116e-03  -1.524256e-05  5.467207e-07  -8.668168e-06 -1.782874e-06  -7.391021e-10 -2.508695e-10  -1.493793e-09 -6.565756e-10   1.141491e-09  2.863838e-10   3.006760e-03 -3.388800e-02  -9.768195e-04  1.622627e-02  -1.084787e-04  3.265718e-03   5.225492e-04 -5.368432e-03  -3.989167e-05  1.633969e-03  -1.531589e-05  7.136175e-07   5.430409e-06  2.070952e-06   1.664787e-09  9.448715e-10  -1.828481e-08  6.977933e-08  -1.214680e-07  2.884425e-07   3.827516e-10  3.325357e-10   2.203583e-04 -2.144841e-03   2.849740e-05  5.759147e-06   4.887082e-10  1.917541e-10  
 3.707079e+01   4.986587e-03 -6.284918e-02  -4.546005e-04  1.077956e-02   1.521261e-05 -2.426497e-03  -2.048071e-05 -8.139645e-06  -7.862599e-05  3.244867e-03  -1.503043e-05  5.373790e-07  -8.553527e-06 -1.746930e-06  -7.198408e-10 -2.425476e-10  -1.455511e-09 -6.348499e-10   1.111297e-09  2.768269e-10   2.966668e-03 -3.366265e-02  -9.636768e-04  1.611720e-02  -1.069746e-04  3.243498e-03   5.155994e-04 -5.332872e-03  -3.933294e-05  1.622837e-03  -1.510182e-05  7.010798e-07   5.363081e-06  2.030304e-06   1.623786e-09  9.141531e-10  -1.779433e-08  6.840182e-08  -1.182978e-07  2.830220e-07   3.741852e-10  3.219331e-10   2.174312e-04 -2.130667e-03   2.812538e-05  5.645005e-06   4.760516e-10  1.853608e-10  
 3.732212e+01   4.920535e-03 -6.243308e-02  -4.484560e-04  1.070713e-02   1.501821e-05 -2.410171e-03  -2.022340e-05 -7.978701e-06  -7.753320e-05  3.222921e-03  -1.482272e-05  5.282328e-07  -8.441126e-06 -1.711946e-06  -7.011987e-10 -2.345544e-10  -1.418433e-09 -6.139795e-10   1.082091e-09  2.676501e-10   2.927369e-03 -3.344025e-02  -9.507971e-04  1.600957e-02  -1.055017e-04  3.221579e-03   5.087867e-04 -5.297775e-03  -3.878597e-05  1.611855e-03  -1.489223e-05  6.888173e-07   5.296953e-06  1.990704e-06   1.584011e-09  8.846201e-10  -1.732018e-08  6.706008e-08  -1.152298e-07  2.777336e-07   3.658398e-10  3.117301e-10   2.145617e-04 -2.116676e-03   2.776051e-05  5.533846e-06   4.637800e-10  1.792216e-10  
 3.757345e+01   4.855781e-03 -6.202240e-02  -4.424354e-04  1.063566e-02   1.482745e-05 -2.394063e-03  -1.997079e-05 -7.821957e-06  -7.646322e-05  3.201269e-03  -1.461932e-05  5.192777e-07  -8.330908e-06 -1.677888e-06  -6.831523e-10 -2.268746e-10  -1.382514e-09 -5.939254e-10   1.053835e-09  2.588357e-10   2.888842e-03 -3.322074e-02  -9.381736e-04  1.590336e-02  -1.040592e-04  3.199954e-03   5.021074e-04 -5.263131e-03  -3.825041e-05  1.601021e-03  -1.468701e-05  6.768232e-07   5.231998e-06  1.952121e-06   1.545418e-09  8.562185e-10  -1.686171e-08  6.575296e-08  -1.122601e-07  2.725733e-07   3.577095e-10  3.019091e-10   2.117483e-04 -2.102866e-03   2.740261e-05  5.425573e-06   4.519310e-10  1.733230e-10  
 3.782478e+01   4.792291e-03 -6.161704e-02  -4.365354e-04  1.056513e-02   1.464025e-05 -2.378169e-03  -1.972275e-05 -7.669276e-06  -7.541541e-05  3.179907e-03  -1.442011e-05  5.105093e-07  -8.222819e-06 -1.644727e-06  -6.656789e-10 -2.194944e-10  -1.347712e-09 -5.746506e-10   1.026493e-09  2.503673e-10   2.851067e-03 -3.300406e-02  -9.257995e-04  1.579855e-02  -1.026463e-04  3.178618e-03   4.955581e-04 -5.228932e-03  -3.772596e-05  1.590332e-03  -1.448603e-05  6.650908e-07   5.168190e-06  1.914521e-06   1.507967e-09  8.288992e-10  -1.641830e-08  6.447935e-08  -1.093848e-07  2.675373e-07   3.497885e-10  2.924540e-10   2.089896e-04 -2.089233e-03   2.705151e-05  5.320093e-06   4.404367e-10  1.676560e-10  
 3.807610e+01   4.730033e-03 -6.121691e-02  -4.307529e-04  1.049554e-02   1.445653e-05 -2.362485e-03  -1.947918e-05 -7.520529e-06  -7.438915e-05  3.158828e-03  -1.422496e-05  5.019233e-07  -8.116802e-06 -1.612434e-06  -6.487571e-10 -2.123998e-10  -1.313987e-09 -5.561202e-10   1.000029e-09  2.422290e-10   2.814026e-03 -3.279017e-02  -9.136682e-04  1.569511e-02  -1.012621e-04  3.157564e-03   4.891355e-04 -5.195170e-03  -3.721231e-05  1.579786e-03  -1.428918e-05  6.536137e-07   5.105503e-06  1.877874e-06   1.471618e-09  8.026145e-10  -1.598936e-08  6.323821e-08  -1.066006e-07  2.626221e-07   3.420710e-10  2.833489e-10   2.062841e-04 -2.075774e-03   2.670703e-05  5.217318e-06   4.293084e-10  1.622116e-10  
 3.832743e+01   4.668976e-03 -6.082190e-02  -4.250847e-04  1.042685e-02   1.427619e-05 -2.347006e-03  -1.923999e-05 -7.375590e-06  -7.338386e-05  3.138028e-03  -1.403377e-05  4.935157e-07  -8.012808e-06 -1.580979e-06  -6.323662e-10 -2.055786e-10  -1.281298e-09 -5.383008e-10   9.744100e-10  2.344060e-10   2.777699e-03 -3.257901e-02  -9.017734e-04  1.559301e-02  -9.990587e-05  3.136789e-03   4.828363e-04 -5.161837e-03  -3.670916e-05  1.569378e-03  -1.409634e-05  6.423853e-07   5.043912e-06  1.842151e-06   1.436335e-09  7.773191e-10  -1.557432e-08  6.202851e-08  -1.039039e-07  2.578242e-07   3.345514e-10  2.745792e-10   2.036306e-04 -2.062484e-03   2.636903e-05  5.117162e-06   4.185075e-10  1.569748e-10  
